match_id,bucket,latency_s,jump_abs
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: set/game-point,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: set/game-point,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: set/game-point,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,other_incident,17.818833395,0.11244954576515004
f3770688-df2a-4b95-a73a-91ced81be336,point: regular,17.818833395,0.11244954576515004
